name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
La Camisa Negra,Juanes,1,hoy,"miércoles, día, tarde, ayer","Tengo la camisa negra, hoy mi amor está de luto | Lo que ayer me supo a gloria hoy me sabe a pura",2EM9zpAc7PVeoAydmbfVIL
Mis Dos Pequeñas feat Angá Díaz Amadito Valdés Carlos González  Manuel Galbán,Orlando Cachaíto López,1,día,,Que bella está la luna que bonito viene el día,7yMwkwxNCcsck1SOMgBFlm
Moliendo café,Vieja Trova Santiaguera,1,noche,tarde,Que en el letargo de la noche | Pasa incansable la noche,4jM0v4ReOQh5RntXfiG3NN
Baila Me,Gipsy Kings,1,siempre,,Que yo siempre cantaré | Pero yo siempre cantaré,1b16nGcriHrro1asIxuHoh
Sarandonga,Compay Segundo,3,"domingo, mañana, mañana",segundo,Sarandonga que mañana es domingo,2xb7fT6p1348RlQdbs3IzC
Yo Soy el Punto Cubano,Fruko Y Sus Tesos,2,"mañana, mañana",siempre,De cantarle a la mañana,1T2Oad9XmT0EeBPNcI0IYI
Compositor Confundido,Ibrahim Ferrer,1,día,siempre,El día que yo me muera (Tiene razón) | Y el día que yo me muera (Tiene razón),3BePmVaRSCOPp2vqgyWTgf
Djobi Djoba,Gipsy Kings,1,día,,Cada día yo te quiero más,2Mz7HwloqFNdA6iZeZk5PJ
Desaparecido,Manu Chao,1,nunca,"siglo, siempre","Cuando me buscan, nunca estoy | Fantasma que nunca está | Que nunca deja de rolar | Destinado a nunca llegar | Fantasma que nunca está (Cuándo llegaré) | Que nunca deja de rolar (Cuándo llegaré) | Destinado a nunca llegar (Cuándo llegaré)",5Hc7O2dX51NI4YcHPuoOpw
A quién le importa,Alaska Y Dinarama,1,nunca,tarde,"Yo soy así, y así seguiré, nunca cambiaré",7Eb5AYiiGWItBNddlmxvnh
Al Alba,Luis Eduardo Aute,1,noche,"día, madrugada, mañana, mañana","Presiento que, tras la noche | Vendrá la noche más larga",5zftYFI80oeA7UKfisvRUt
Me Gustas TÚ,Manu Chao,3,"mañana, noche, mañana",minuto,"Me gusta la mañana, me gustas tú | Radio Reloj, una de la mañana | Cuatro de la mañana | Radio Reloj, cinco de la mañana | Doce de la noche en La Habana, Cuba | Once de la noche en San Salvador, El Salvador | Once de la noche en Managua, Nicaragua | Me gusta la noche (Me gustas tú)",4tFp1lNlkHiJjtUuL6h3K9
Noches de Boda,Joaquín Sabina,1,noche,"día, mañana, ayer, mañana, nunca",Que cada noche sea noche de bodas,0FfxAxOlgIUaemwaesR0V4
Un año de amor,Luz Casal,1,noche,"año, pronto","Y de noche, por la noche",7EANhLnU0DW0SZf8e4dPDm
El talismán,Rosana,1,noche,,Cuando una noche de amor desesperados | Cuando una noche de amor que yo no dudo,6MAc5O4zy04wUPQJNqJz5Q
Corazón partío,Alejandro Sanz,3,"enero, noche, nunca","hoy, siempre","¿Quién llenará de primaveras este enero | ¿Quién llenará de primaveras este enero (¿Quién llenará de primaveras?) | ¿Quién me tapará esta noche si hace frío? | Que en tu habitación nunca sale el sol | ¿Quién me va a pedir que nunca la abandone? | ¿Quién me va a pedir que nunca la abandone? (¿Quién me va a pedir, quién me tapará?)",0wQCKR9OFjYu5Kzrk7WivJ
Qué Hiciste,Jennifer Lopez,4,"mañana, ayer, hoy, mañana","día, siempre",Mañana olvidaré que ayer yo fui tu fiel amante,6jGH911Nz9lPCSK9pd4tVQ
La Playa,La Oreja de Van Gogh,1,día,hoy,Te vería cada día amanecer (Amanecer) | Y un día verás que este loco de poco se olvida | El día de la despedida,2DNyZP4Py6f4zMASLBnIu6
Rosas,La Oreja de Van Gogh,1,hoy,"viernes, día, tarde, noche, siempre","La esperanza dice: ""Quieta, hoy quizás sí...""",4waqcUQWdj0yH26STWl2Rq
Feo Fuerte y Formal,Loquillo Y Los Trogloditas,2,"día, siempre",noche,En el calor de la noche a plena luz del día | Siempre dispuesto para alegrarte el día | Pero sabes que siempre puedes contar conmigo,24w139jhWNnuQjnlhlzLvi
Mediterraneo,Los Rebeldes,1,verano,"invierno, hora","Que agobio de verano | Déjame llevarte este verano donde está la acción | Mediterráneo, eterno verano al Sol",6QBLmxP1tU6lw1dhKQulau
Caminando por la vida,Melendi,1,siempre,"primavera, año, ayer","Y el llorar no me hase daño siempre y cuando tú no llore', ay | (Ala) siempre y cuando tú no llore', ah-ay | Y el llorar no me hase daño siempre y | (Toma) Y el llorar no me hase daño siempre y",3v1dCP3hk2djfWryqfp7sx
Voy a pasármelo bien,Hombres G,2,"noche, hoy","mañana, mañana, nunca","Pero esta noche no podrán contar conmigo | Pero esta noche no (Esta noche no) | Esta noche, algo me dice que voy a pasármelo bien | Porque hoy algo me dice que voy a pasármelo bien | Porque hoy de hoy no pasa y voy a pasármelo bien | Porque hoy, hoy no se porqué, pero voy a pasármelo bien",78FJd3BMjDQCA1Hh2QfKqS
Zapatillas,El Canto Del Loco,1,siempre,"noche, nunca",Y ver siempre la misma gente | Estoy cansado de siempre lo mismo,42VgiRyg0YjtRVLiPFNxPJ
Aquí No Hay Playa,The Refrescos,1,agosto,"verano, siempre","Pero al llegar agosto, ¡vaya, vaya! | Pero al llegar agosto y el verano… | Pero al llegar agosto, ¡vaya, vaya!…",4PRJD9T23GQKQYKhJQcGGY
Hipócrita,Anuel AA,2,"día, siempre","noche, nunca","Un día me ama' y otro día me odia'; siempre una incógnita (Uah) | Bipolar de noche y de día (De día) | Y yo nunca estuve el día que Dios dio la cobardía | Un día me ama', otro día me odia'; siempre una incógnita (Uah)",4CbANooTL2aTHzJZqQ0Uvk
Besame Mucho,Cesária Evora,1,noche,"mañana, mañana",Como si fuera esta noche,1fcgM5wcrTpuHSFRQ0CDOT
Celoso,Lele Pons,2,"mañana, mañana",noche,"Cinco 'e la mañana, tú me llama' (¡wuh!) | A mí no me llame' a la cinco 'e la mañana | Cinco 'e la mañana, tú me llama'",33zcmmElV1YbRZe57biUjg
No Dudaria,Antonio Flores,1,nunca,,Pero nunca,7gD2QkknRa4ZvlRVyU6ZO0
Esta Cobardía,Chiquetete,1,nunca,,Que no espero nunca poderla alcanzar,7xT0YNKaOkvntYehrbRWen
Corazón Contento  Remasterizado,Marisol,1,nunca,"día, mañana, noche, mañana",Yo quisiera que sepas que nunca quise así | Y doy gracias a la vida y le pido a Dios que no me faltes nunca,6J3Cz3Ok2oI7sXebhGNKt3
Hey  Spanish,Julio Iglesias,2,"siempre, nunca",julio,Recuerdo que ganabas siempre tu | Que siempre que intentaba hacer la paz | Que como siempre soy el perdedor | Es siempre mas feliz quien mas amo | Y ese siempre fui yo | Tu nunca me has querido ya lo ves | Que nunca he sido tuyo ya lo se,3X8buu765D59qlQ6z78I8A
Y Viva España,Manolo Escobar,1,siempre,,Y siempre la recordarán | España siempre ha sido y será,7rHt4q7rsx4boISKgwAIyo
Me Va Me Va,Julio Iglesias,1,madrugada,julio,"Me va la fiesta, la madrugada, me va el cantar",4EVFCcP3BtujqYgw9jV3yF
Se Me Enamora el Alma  Remasterizado,Isabel Pantoja,1,tarde,"mañana, mañana, nunca",Se nos ha hecho tarde | Vigilando mi casa mañana y tarde,5Fe0OTJpN0hzJedhBQOTmX
La pared,José Manuel Soto,1,día,,Yo la voy a romper cualquier día | Tú volverás ese día | Que yo la voy a romper cualquier día,1vf3helU8ixX8CIgOeOKaH
Señora,Rocío Jurado,1,tarde,,"Ya era tarde para echar atrás | Ahora es tarde, señora",6XSYNsvSOtDzmH3lFUJnQl
A la Puerta de Toledo,Chiquetete,1,hora,noche,"En el mismo sitio, a la misma hora | A la misma hora",0xtUy3WFuGZrDzxyvELcvm
Sarandonga,Lolita,3,"domingo, mañana, mañana",,Sarandonga que mañana es domingo,2zNDRGoRkNEkMhO5fcGTMv
Cuéntame,Formula V,1,día,,"Volverás, dije aquel día | Repetía, en un nuevo día | Volverá, en un nuevo día | Volverá, en un nuevo día, volverá",6buqYaAyimysMjE8yuiaXy
A Tu Vera,Lola Flores,1,siempre,"primavera, día, mañana, tarde, noche, ayer, hoy, mañana","A tu vera, a tu vera, siempre a la verita tuya | A tu vera, siempre a la verita tuya | Ayer, hoy, mañana y siempre, eternamente a tu vera",4awJGQ6TIS542X4XS7PWu7
Un Beso Y Una Flor,Nino Bravo,2,"mañana, mañana","día, noche, siempre","Me voy, pero te juro que mañana volveré | Donde el sol cada mañana brille más",5IU4JO2cpa0wPK8oQWFfCr
No Dudaría  Remasterizado,Antonio Flores,1,nunca,,Pero nunca,4I644fN7UCChrmEgJIL4KL
Fiesta  Spanish version,Raffaella Carrà,2,"noche, siempre",día,"Desde esta noche | (desde esta noche, desde esta noche) | En esta noche me siento contenta | (en esta noche, en esta noche) | Decir siempre la vеrdad | Decir siempre la verdad",1OdPui1hZTCSTVMdvjMP4o
A bailar a bailar,Cantores De Hispalis,1,noche,"día, siempre","La noche con tu pelo, misterioso velo | Ole, la noche está embrujada, niña enamorada, flor de Andalucía | Ole, la noche cartujana, niña enamorada, flor de Andalucía | De noche y de día con las sevillanas",5SbszeOFbn3KXYxwOUSce5
11 PM,Maluma,2,"mañana, mañana",noche,"1 'e la mañana, todavía no hay respuesta (Eh, eh) | 2 de la mañana, me dice que 'tá dispuesta (Eh-eh, eh) | 3 de la mañana, yo te tengo una propuesta | 1 'e la mañana, todavía no hay respuesta (Oh, no, no, no-oh) | 2 de la mañana, me dice que está dispuesta (Baby) | 3 de la mañana, yo te tengo una propuesta (¡Dime!)",7KbF6AdprOXEEHlsq11Z6d
Caramelo,Ozuna,1,siempre,domingo,Me mata siempre que me lo hace (Me lo hace),3gD4J3RUHy4OUuZ3qAiaiG
Aurora  Remix,Jhosy,1,hora,"invierno, madrugada, noche","En la hora exacta me llama', ah-ah | Me lleva a más de 180 por hora (Oh-oh) | Se me van las hora' (Yeah-yeah) | Es que ya yo me sé la hora (La hora) | La hora en que yo llego y la recojo",7nHtmtk2wtQoRTBA8tEMWy
Columbia,Quevedo,1,verano,"agosto, año, tarde, nunca","En llamada su amiga le dice que este verano es pa' beber | Bebé, los dos sabemo' que es verano y que tal vez | Estoy reviviendo to' lo que hicimos este verano",6XbtvPmIpyCbjuT0e8cQtp
La Bachata,Manuel Turizo,1,día,,Y aunque sé que un día te voy a olvidar | Oyendo las canciones que un día me dedicaste,3tt9i3Hhzq84dPS8H7iSiJ
La parte de adelante,Andrés Calamaro,3,"primavera, día, siempre","segundo, mañana, mañana",Como estudiante el día de la primavera,0fHTVPRRKmWaRuIwrsNTMp
Lamento Boliviano,Los Enanitos Verdes,1,siempre,"día, hoy, pronto","Y mi corazón idiota siempre brillará (Siempre brillará) | Y yo te amaré, te amaré por siempre",6Pur3hWy6Nzc27ilmsp5HA
Visita,Enjambre,2,"viernes, domingo","semana, siempre, nunca","La semana me parte en dos de viernes a domingo | Es el viernes y su amanecer, no quiero que te asustes | Vive como si estuviera allí, ya vendrá domingo",2vmpF6T3WWqk1hGD0KCEeB
Accidente,Las Ligas Menores,2,"día, hoy",pronto,"Casi una canción por día en un papel borroneado | Un millón de guirnaldas en mi casa para alegrar el día | Simplemente, no alcanzan, y espero sentada todo el día | Salgamos un rato al sol, hoy el día está lindo | Hoy el día está lindo” | Y no te das cuenta que hoy te necesito | No hay más que cantar hoy",55xFPGknQ0zQluwBmf2nVm
Chau,No Te Va Gustar,1,día,"año, tarde, noche, hoy","Te alejaste un día | Corazón, te alejaste un día",3uP1USIwwDpOA8uw0LjY2P
Sin Gamulán,Los Abuelos De La Nada,1,hoy,invierno,Será por eso que hoy estamos aquí,3I7BjZp14rKFzavKxE6sBP
Palabras más palabras menos,Los Rodriguez,1,siempre,"ayer, hoy","Es lo que menos te puedo dar, es lo de siempre | Es lo que más te puedo dar, es lo de siempre",6jGpzgCts67MiNCtrmBEvY
DtMF,Bad Bunny,2,"hoy, nunca",noche,"Y si hoy me emborracho, pues que me ayuden | Ey, hoy voy a estar con abuelo to'l día, jugando dominó | Y si hoy me emborracho, que Beno me ayude | Ey, ojalá que los mío' nunca se muden | Ojalá que los mío' nunca se muden | Vamo' a disfrutar, que nunca se sabe si nos queda poco",3sK8wGT43QFpWrvNQsrQya
QUE HACES,Becky G,1,viernes,"sábado, mañana, hoy, mañana, nunca","Dime qué haces este viernes y el resto de tu vida | Bebé, dime qué haces este viernes y el resto de tu vida | Bebé, dime qué haces (Qué haces) este viernes y el resto de tu vida (Oh-oh-oh) | Tú, no hay mejor plan de viernes que tú (Tú, tú)",4ad3yFpPEMFLnvCtvbman5
Qué Pasaría,Rauw Alejandro,1,noche,"siempre, nunca",¿Qué pasaría si volvieran esas noche' dentro de ti? | Yo lo tengo y te lo doy esta noche (Wuh) | No lo piensе' y dame otra noche | Es que la noche está buena | Yo lo tengo y te la doy esta noche (Yih) | No lo piense' y dame otra noche,0OxKf18dUo2G5dFOQYCvBN
BAILE INoLVIDABLE,Bad Bunny,1,día,noche,En esta solo queda irme un día | La vida es una fiesta que un día termina,2lTm559tuIvatlT1u0JYG2
PIENSO,Dani M,1,día,,Cada día pienso en ti,34himCq1kCORJXBQF2Su4W
morena,Beéle,2,"mañana, mañana",noche,Cada mañana me tomo un café del color de tus ojos | Como si mañana no hubiera,4RPeZbmVON5ZKT5HC9wALt
Portate Bonito,Anuel AA,1,siempre,,A todo el mundo le hablo de ti (Uah; siempre Blessd),4XGFya44QyFTbB1pBT1TLi
Por un Pendejo no se llora,Manuel Turizo,2,"siempre, nunca",,"Y que a punta de mentiras siempre pasa la entrevista | Tú siempre te fijas en el peor | Sí, siempre que los bloqueas | Y que a punta de mentiras siempre pasa la entrevista (Ajá) | Y si se llora, que nunca se entere | Y si sе llora, que nunca se entere | Y si se llora, que nunca se entere (Entere)",4VPl3WGYKxQG8EVis7uLDt
Bésame,Alejandro Sanz,1,noche,siempre,La otra noche soñé contigo,0ojNlvEojFnsrgG58TQzQS
Hey Mor,Ozuna,1,día,"hoy, nunca","Te pienso todo' los día' | Condado, vista al mar amanecimos ese día | Pero nunca pensé que iba a ser el último día",6Rpbzk2LC8xWZI93RyodAq
Muévelo,Nicky Jam,1,hoy,,"Na-na-na, na-na-na, na-na-na-na, hoy vamo' a rumbear",4VgYtXCVJ7IbWAZ5ryfvEQ
PERRO NEGRO,Bad Bunny,1,hoy,"día, hora, mañana, noche, mañana","Lo de hoy no lo tiene' que postear | Estaba triste, pero no hoy",7iQXYTyuG13aoeHxGG28Nh
Ibiza,Ozuna,2,"día, noche",,"Y esta melancolía, me tiene en musa de noche y de día | Fue cosa de un día, yo sé | Esta melancolía, me tiene en musa de noche y de día | No se me olvida esa noche en Ibiza | Pero tú sabe' que por las noche' yo estoy sufriendo",1h9P5WJwyvK8OB7O2YiXgp
BESO,ROSALÍA,1,siempre,domingo,Y es que amo siempre que llegas | Y besas como que siempre hubieras sabido besar,609E1JCInJncactoMmkDon
Sin Pijama,Becky G,1,hoy,"mañana, mañana, siempre","Baby, hoy no vamo' a dormir (No) | Baby, hoy no vamo' a dormir (Shiuf-shiuf-shiuf) | Baby, hoy no vamo' a dormir | (Baby, hoy no vamo' a dormir) | Natti Nat (Baby, hoy no vamo' a dormir) | Becky G, baby (Baby, hoy no vamo' a dormir)",2ijef6ni2amuunRoKTlgww
Gato de Noche,Ñengo Flow,2,"día, hoy",noche,"Pasa el día con él, yo soy tu gato de noche | Pasa el día con él, yo soy tu gato de noche (Yeah, yeah) | Tú ere' mi loca y hoy te toca la terapia | Que hoy voy a buscarte después de las doce",54ELExv56KCAB4UP9cOCzC
POLARIS  Remix,SAIKO,1,noche,"año, día, tarde, hoy, siempre","Tú no sa'e cuántas noche' recé | Bebé, ¿esta noche qué va' a hacer? | Bebé, ¿esta noche qué vas a hacer? | Yeah, bebé, esa noche te fui a ver",4HsjtyUDFGAxRF3AaA6q07
CONTRABANDO,Rauw Alejandro,1,nunca,noche,"Les di jaque mate, nunca tocaron al rey (¡Nunca!) | Ustede' nunca serán como nosotro'",62FtHEBSGUQ5U1rYZEIbmt
La Pared,Gadiel,1,noche,,"Ya calló la noche y con ella vacilando | Ya tomé la decisión, esta noche vas a ser mi aperitivo",0T55N3Rq7lwSvZWW23xKHL
Insoportable,El Canto Del Loco,2,"tarde, siempre",,Aunque digas no se te ha hecho tarde (Ya se te ha hecho tarde) | Aunque digas no se te ha hecho tarde | Mirarás siempre hacia atrás arrepentida (Tan arrepentida),6FstWkgRdHagqJ6qjDbiK0
Que Alegria Mas Tonta,Pereza,1,día,,"Que alegría, que buen día | Cada día que sale el sol salgo a verte",09pHfOLKeTx3txsUtxPpvR
Feo Fuerte y Formal,El Canto Del Loco,2,"día, siempre",noche,A plena luz del día | Siempre dispuesto para alegrarte el día | Pero sabes que siempre puedes contar conmigo,6iEY7tHhZ6gZNgaflCX9A4
Eres Tonto feat Vicentico,El Canto Del Loco,2,"mañana, mañana",siempre,"Y mañana al despertar: saltar de la cama | Luchar tu mañana, mirar a la cara",7J0whZGFLGZSLYEPEJsvSx
Ya Nada Volvera a Ser Como Antes,El Canto Del Loco,1,nunca,hoy,Ya nunca volverá a ser como antes,55BClNby0SuB7MHxp1Tdn8
Un violinista en tu tejado,Melendi,1,siempre,"día, pronto",Tocando pa'l inglés siempre desafinado | Tocando pa'l inglés siempre desafinado y,62sv8pbKqGwVeN4F20DSXM
Tu jardín con enanitos,Melendi,1,hoy,"mañana, noche, mañana, siempre, nunca",Yo hoy le pido a tu ángel de la guarda que comparta,6yCjU5j6YHbux2VQCBTTE1
Soldadito marinero,Fito y Fitipaldis,1,invierno,primavera,"Después de un invierno malo, una mala primavera | Después de un invierno malo...",0eVborSuxUeSg0meWYd9dZ
Kisiera yo saber,Melendi,2,"enero, invierno",,Lo que era un invierno en pleno enero por tu piel,6eq7Ona0USHJVwIIzjxzta
Soñaré,La Oreja de Van Gogh,1,siempre,"día, siglo, nunca",He soñado siempre con poder volar | He soñado siempre con poder dormir | Que reina siempre allí | He soñado siempre con poder crear,4gH3ZZgTokyO3ytwa9tr1I
Puedes Contar Conmigo,La Oreja de Van Gogh,1,invierno,"ayer, hoy, siempre, nunca",Que recordarás las tardes de invierno por Madrid,1hbWtHgRDG25DkmxE4I28V
