name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
VERSPRICH MIR,FAYAN,1,weiß,,"Du kennst den Weg, wenn ich nicht weiter weiß | Heute weiß ich, ich brauch' nicht viel | Du kennst den Weg, wenn ich nicht weiter weiß (Oh-oh-oh, oho) | Du kennst den Weg, wenn ich nicht weiter weiß",6R9psIh9BwAhJmeVTK7Ipg
Glück auf den Strassen,Max Giesinger,2,"rot, blau",,"Gedankenlos, der Himmеl von blau zu rot | Gedankenlos, der Himmel von blau zu rot | Gedankenlos, der Himmel von blau zu rot | Gedankenlos, der Himmel von blau zu rot | Gedankenlos, der Himmеl von blau zu rot | Gedankenlos, der Himmel von blau zu rot | Gedankenlos, der Himmel von blau zu rot | Gedankenlos, der Himmel von blau zu rot",1JhgkOq7lPevlLV2wtxJCT
Zusammen,SDP,1,weiß,,"Ja, ich weiß, das Leben ist nicht einfach | Ja, ich weiß, das Leben ist nicht einfach | Ja, ich weiß, das Leben ist nicht einfach | Ich weiß, das Leben ist nicht einfach",0ksYR0NiRkbtIUOKPqsVVC
So lang nicht mehr getanzt,Florian Künstler,1,weiß,,"Ja, ich weiß, ich muss das lern'n, ja, ich weiß, das hier wird schwer | Doch ich weiß, ich will mir nie wieder so fehl'n | Ja, ich weiß, ich muss das lern'n, ja, ich weiß, das hier wird schwer | Doch ich weiß, ich will mir nie wieder so fehl'n | Ja, ich weiß, ich muss das lern'n, ja, ich weiß, das hier wird schwer | Doch ich weiß, ich will mir nie wieder so fehl'n",1b1vwkrTisHj3aXEYUiMLQ
Echte raue Liebe,LÖVEN,1,weiß,,"Und ich weiß, Babe, ja, ich wollt nie wieder so sein, ja | Und ich weiß, weiß, weiß, ich wollt nie wieder so sein | Weiß, weiß, weiß, ich wollt nie wieder so sein",3diiZ2FHaYQXAVAlNxQsRb
Scherben,Mijo,1,weiß,"rot, schwarz","Nein, ich weiß selber nicht mal, was ich brauch' | Nein, ich weiß selber nicht mal, was ich brauch' | Ich weiß selbst nicht mehr, was los ist | Nein, ich weiß selber nicht mal, was ich brauch' | Weil ich's selber nicht weiß, wähl' ich Love oder Lines? | Nein, ich weiß selber nicht mal, was ich brauch' | Nein, ich weiß selber nicht mal, was ich brauch'",4c3jYX6opljCLGWWhJzza5
4 akkorde,Ella Stern,1,weiß,rosa,"Und ein „Ich weiß, dass wir es sind“ | Und ein „Ich weiß, dass wir es sind“ | Da-da-da-da-da, da-da-da (Ja, ich weiß, ich weiß) | Und ein „Ich weiß, dass wir es sind“ | Und ein „Ich weiß, dass wir es sind“",6TzlxYCPjUAs0f2dbgWAiy
Kirschblüten,Florian Künstler,1,weiß,,"Hab' manchmal so viel vor, weiß nicht, wohin damit | Wer weiß, vor wem, wer weiß, vor wem | Wer weiß, vor wem, wer weiß, vor wem",2lfiUGX43eKM28rkbxUI9E
heimkommen,Lea Marie,1,weiß,,"Ich weiß nicht wie, aber, aber du schaffst das | Ich weiß nicht wie, aber, aber du schaffst das | Ich weiß nicht wie, aber, aber du schaffst das | Ich weiß nicht wie, aber, aber du schaffst das | Ich weiß nicht wie, aber, aber du schaffst das | Ich weiß nicht wie, aber, aber du schaffst das",23hkINwIA9UA9GVwfRneIo
Wie,AYLIVA,1,weiß,,"Ich weiß nicht, wie man lebt ohne dich | Würde gerne geh'n, aber weiß nicht, wie | Ich will nicht geh'n, weil ich weiß nicht, wie | Und niemand sah mich so, wie du mich sahst, ich weiß | Würde gerne geh'n, aber weiß nicht, wie | Ich will nicht geh'n, weil ich weiß nicht, wie",36w8f4Cl7JqTbFDamAdq8Q
