name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Mr Brightside,The Killers,1,kiss,,"It started out with a kiss, how did it end up like this? | It was only a kiss, it was only a kiss | It started out with a kiss, how did it end up like this? | (It was only a kiss) It was only a kiss",003vvx7Niy0yvhvHt4a68B
Only Time,Enya,1,love,,And who can say if your love grows | As your love flies? | When your love lies? | That love might be in your heart? | Who can say if your love grows,6FLwmdmW77N1Pxb1aWsZmO
Killing Me Softly With His Song,Roberta Flack,1,pain,,Strummin' my pain with his fingers | Strummin' my pain with his fingers | Strummin' my pain with his fingers | Strummin' my pain with his fingers | Strummin' my pain with his fingers | He was strummin' my pain,3gsCAGsWr6pUm1Vy7CPPob
Breezeblocks,altJ,1,love,fear,"Now let's eat, my love, my love, love, love (La la la la) | Now let's eat, my love, my love, love, love (La la la la) | My love, my love, love, love (La la la la) | Germolene, disinfect the scene, my love, my love, love, love | But please don't go, I love you so, my lovely | I love you so, I love you so | I love you so, I love you so | I love you so, I love you so | I love you so, I love you so | I love you so, I love you so, I love you so | I love you so, I love you so | I love you so, I love you so, I love you so | I love you so, I love you so | I love you so, I love you so, I love you so | I love you so, I love you so | I love you so, I love you so, I love you so | I love you so, I love you so",1ZLroqJA8qoS5QEeCo0fA7
Baby Dont Forget My Number,Milli Vanilli,1,love,dance,"I see it so clearly that our love is so strong | Ba-ba-ba-ba ba, love will see you through | I see it so clearly that our love is so strong | Ba-ba-ba-ba ba, love will see you through",3t4EJY6cTsb6FyP1EQzajK
I Love Rock N Roll,Joan Jett  the Blackhearts,1,dance,love,So come and take your time and dance with me | So come and take your time and dance with me | So come and take your time and dance with me | So come and take your time and dance with | So come and take your time and dance with | So come and take your time and dance with | So come and take your time and dance with me,2Cdvbe2G4hZsnhNMKyGrie
Drive By,Train,1,love,,Hefty bag to hold my-y-y-y-y-y-y love | My love for you went viral | Hefty bag to hold my-y-y-y-y-y-y love | There's nothing up my sleeve but love for you | Hefty bag to hold my-y-y-y-y-y-y love,0KAiuUOrLTIkzkpfpn9jb9
Electric,Melody Club,1,dance,,I just want to dance | I just want to dance | I just want to dance | I just want to dance | I just want to dance | I just want to dance | I just want to dance | I just want to dance | I just want to dance | I just want to dance,2AvS4Rk5G6jPAhZwytyF20
Sonnentanz  Sun Dont Shine,Klangkarussell,1,love,,"That you have love in places I can't describe | I just wanted to let you know, I love you | Through all the space and time, your love is mine | I just wanted to let you know, I love you | Through all the space and time, your love is mine",6Qi0Wls2EaolwPMPMxfe5f
Dance with Somebody,Mando Diao,1,love,"happy, dance","I'm falling in love with your favourite song | I'm falling in love with your favourite song | I'm falling in love with your favourite song | I'm falling in love with your favourite song | Yeah, I'm falling in love with your favourite song | I'm falling in love with your favourite song | I'm falling in love with your favourite song | I'm falling in love with your favourite song",18vR5qMwAlAHZXE2B5mVCW
Sunshine Reggae,Laid Back,1,smile,,"Gimme gimme, gimme just a little smile | Gimme gimme, gimme just a little smile | Gimme gimme, gimme just a little smile | Gimme gimme, gimme just a little smile",0z0JSkE5Nw3i3nin3BBSuG
Ms Jackson,Outkast,1,cry,"love, mad","Never meant to make your daughter cry | Never meant to make your daughter cry | Never meant to make your daughter cry | Never meant to make your daughter cry | Never meant to make your daughter cry | Never meant to make your daughter cry (Uh, uh, yeah) | Never meant to make your daughter cry | Never meant to make your daughter cry | Never meant to make your daughter cry | Never meant to make your daughter cry",0I3q5fE6wg7LIfHGngUTnV
Maneater,Nelly Furtado,1,love,crazy,"Make you spend hard, make you want all of her love | Make you cut cards, make you fall real hard in love | Make you spend hard, make you want all of her love | Because, she said she love you, love you long time (Come on, now) | Make you spend hard, make you want all of her love | Make you cut cards, make you fall real hard in love | Make you spend hard, make you want all of her love | Make you spend hard, make you want all of her love | Make you cut cards, make you fall real hard in love | Make you spend hard, make you want all of her love (Oh, oh, oh)",4wH4dJgrsxONID6KS2tDQM
Put Your Head On My Shoulder  Remastered,Paul Anka,1,love,kiss,"Show me that you love me, too | You and I will fall in love | (You and I will fall in love) | Tell me, tell me that you love me, too | (Tell me that you love me, too)",6YDDrg8llsRtAgLlIROzZc
OopsI Did It Again,Britney Spears,1,love,cry,"Oops, you think I'm in love, that I'm sent from above | Oops, you think I'm in love, that I'm sent from above | Oops, you think I'm in love, that I'm sent from above (Yeah, yeah) | Oops, you (Oops, you) think I'm in love (Think that I'm sent), that I'm sent from above",6naxalmIoLFWR0siv8dnQQ
Uptown Girl,Billy Joel,1,love,,"Just because I'm in love with an | Just because I'm in love with an | You know I'm in love with an uptown girl, my uptown girl | You know I'm in love with an uptown girl, my uptown girl | You know I'm in love with an uptown girl, my uptown girl | You know I'm in love with an uptown girl",5zA8vzDGqPl2AzZkEYQGKh
Wild World,Yusuf  Cat Stevens,1,smile,"love, sad",It's hard to get by just upon a smile | It's hard to get by just upon a smile | It's hard to get by just upon a smile | And it's hard to get by just upon a smile,7mjSHL2Eb0kAwiKbvNNyD9
Sunny,Boney M,1,love,"smile, pain","I love you | Thank you for the love you've brought my way | I love you | I love you | I love you | I love you (Yeah) | I love you (Oh, my baby) | I love you | I love you | I love you | I love you | I love you",3pf96IFggfQuT6Gafqx2rt
Cant Stop,Red Hot Chili Peppers,1,love,"happy, tears","East side love is living on the West End | The world I love, the tears I drop | The world I love, the trains I hop | The world I love, the tears I drop | The world I love, the trains I hop | East side love is living on the West End",3ZOEytgrvLwQaqXreDs2Jx
Who Loves The Sun feat JoKe  Edit,Nu,1,love,,It's not even about love | I love the sun | I love the sun | I love the sun | I love the sun,5ObMLQkrprMky3fuOCnFmW
Total Eclipse of the Heart,Bonnie Tyler,1,love,"cry, tears","Your love is like a shadow on me all of the time (All of the time) | Once upon a time, I was falling in love | But now there's only love in the dark | And if you only hold me tight (If you love me) | Your love is like a shadow on me all of the time (All of the time) | Once upon a time, I was falling in love | But now there's only love in the dark",7wuJGgpTNzbUyn26IOY6rj
Clint Eastwood,Gorillaz,1,happy,crazy,"I ain't happy, I'm feeling glad | I ain't happy, I'm feeling glad | I ain't happy, I'm feeling glad | I ain't happy, I'm feeling glad | I ain't happy, I'm feeling glad | I ain't happy, I'm feeling glad",1RKUoGiLEbcXN4GY4spQDx
Cant Take My Eyes Off You  Original Extended Version,Boys Town Gang,1,love,,"At long last love has arrived | I love you, baby and if it's quite alright | I love you, baby, trust in me when I say | And let me love you, baby | Let me love you | At long last love has arrived | I love you, baby and if it's quite alright | I love you, baby, trust in me when I say | And let me love you, baby | Let me love you | I love you, baby and if it's quite alright | I love you, baby, trust in me when I say | I love you, baby and if it's quite alright | I love you, baby, trust in me when I say",566U7bjbnK0I3RxObVVpA9
Lovers Rock,TV Girl,1,kiss,love,"She might want a kiss before the end of the song | And if you start to kiss | She might want a kiss before the end of the song | But you offered me a kiss. Why? | Such a foolish reason, I'm afraid. I just wanted to kiss you",6dBUzqjtbnIa1TwYbyw5CM
Feel,Robbie Williams,1,love,,I just wanna feel real love | Before I fall in love | I just wanna feel real love | And I need to feel real love | I just wanna feel real love | I got too much love | I just wanna feel real love,2Ms33RTRCT6gArrpcrPxmo
Hot Stuff,Donna Summer,1,love,,"Gotta have some hot stuff, gotta have some love tonight (Hot stuff) | Wanna share my love with a warm-blooded lover | Gotta have some hot love, baby, this evenin' | Gotta have some lovin', gotta have love tonight (Hot stuff) | Hot love | Lookin' for hot love | Hot stuff, baby, gonna need your love tonight (Hot stuff) | I need hot love | Wanna have hot love | Need some lovin', baby, gonna need your love tonight | Hot stuff, baby, gonna need your love tonight",2zMJN9JvDlvGP4jB03l1Bz
Boogie Wonderland with The Emotions  Single Version,Earth Wind  Fire,1,dance,love,"You dance and shake the hurt | Dance, boogie wonderland (Ooh, ooh, ooh dance, yeah) | I find romance when I start to dance in boogie wonderland | (Ooh, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh) | (Dance, ooh, ooh, ooh, dance) | I find romance when I start to dance in boogie wonderland | (Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh) | (Dance, ooh, ooh, ooh, dance) | (Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh) | (Dance, ooh, ooh, ooh, dance) | (Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh) | (Dance, ooh, ooh, ooh, dance) | I find romance when I start to dance in boogie wonderland | I find romance when I start to dance in boogie wonderland | (Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh) | (Dance, ooh, ooh, ooh, dance) | (Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh) | (Dance, ooh, ooh, ooh, dance) | I find romance when I start to dance in boogie wonderland | (Dance, dance, dance, dance) | (Dance, dance, dance, aah) | I find romance when I start to dance in boogie wonderland | (Dance, dance, dance, dance) | (Dance, dance, dance) | (Dance, dance, dance, dance) | (Dance, dance, haa, aah) | (Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh) | (Dance, ooh, ooh, ooh, dance) | (Dance, dance, dance, dance) | (Dance, dance, dance, aah) | (Dance, ooh, ooh, ooh, dance, ooh, ooh, ooh, ooh) | (Dance, ooh, ooh, ooh, dance)",6ztstiyZL6FXzh4aG46ZPD
